ID,Date,Review
2469,2019-9,I visited with my wife after my son said to see the lion king show. We arrived just after 10am and after a bag check purchased tickets and went straight in . The park was everything you needed. Very clean lots of food choices and restrooms. My son was right the lion king show was awesome . As was the Mickeys story book. We stayed until the Christmas light turn on at 630pm .It was fantastic. We didn't stay for the fireworks because I was worn out . On leaving the park we noticed lots of people were just turning up. Probably for the fireworks. Hong Kong Disney is much smaller than Orlando but it was more enjoyable. All the staff in HK were excellent while the staff in Orlando seemed bored and rude. 
2470,2019-9,"We went to Disney with our 22 months granddaughter and her parents. We didn't go with any expectations as we understand from various review that there's no comparison with any other Disneys. It's good that we had this mindset because apart from the size of the park, there wasn't much Disney atmosphere. The exception was the parade which was one of the highlight. It shows that if they tried, they could capture the much needed Disney atmosphere. Anyhow, our granddaughter had a good time and that's good enough for us."
2471,2019-9,"After 4 years, want to feel young again but this time we brought our 3 children along to feel the same way. Then it is really true.. Disneyland is the happiest place on Earth.        The rides specially Grizzly Bear, Mystic Manor, story about Mickey's Book, Tea cups, Winnie the Pooh and Toy Story's parachute are my favorites. We got the 2 day tickets so you can just imagine we watched twice the day & night parade plus the amazing castle during the fireworks display. In my next bucket list, I will visit this place again either in Tokyo or Shanghai. "
2472,2019-9,"when i come there on sunday, the crowd is manageable although to take picture with Micky and Mini at the main street still have to wait long enough, the food taste so much better than my last visit years ago"
2473,2019-9,"Still smaller than California and Tokyo so there's a chance to tour the whole park in one day. Be sure to watch The Lion King, go on the Jungle River Cruise and meet Star Wars characters. The Iron Man Marvel Experience is opening soon so that's another attraction to look forward to."
2474,2019-9,"Great fun and at this time of the year (start of November) there were not that many queues. While this time of the year makes the weather perfect and the crowds much smaller, the open times are not long enough and ride that need a refurb are done at this time. The RC Racer was closed and the Autopia was gone, I assume to make room for the new Stark Ironman ride. Gates don't open until 10:30am and it closes at 7:30pm so it made it difficult to have dinner and continue on the rides."
2475,2019-9,"We went here in the morning and stayed until nighttime and I highly recommend you do that too but if you have leisure time or more time, you could go there for two days and you can save on the tickets if you plan on staying there for long. I highly recommend you to visit this place because every corner of the place is picturesque. The only downside is that the place is very large and it gets a little tiring to walk around but it is worth it. I also advise you to bring a small bag so that it won't be hard for you to walk around. Don't forget to stay until evening so that you can catch the marvelous fireworks display at around 7:30 (Hongkong time)."
2476,2019-9,"This Disneyland is smaller than the others but perfect for younger kids. Not too far to walk around. Lots of rides suitable for young kids. run and supervised. Go early on weekday and you won't have to queue too long for the rides. Also avoid local and Chinese school holidays. If you want to see the fireworks and you have young kids, i would suggest you get a 2 day pass, so you can go on separate days. We did that, and then upgraded to an annual pass and visited 4 times in one trip! Outside food,e.g. hot food, sandwiches, is not allowed. Snacks and water are OK. Bags are checked upon entry. There are plenty of dining options in the park, both Western and local foods"
2477,2019-9,If you are going to HK then Disneyland is a must see. Even if you dont have kids. They have enough shows to keep everyone interested. The parades are amazing and so is the fireworks. The photos with the characters are sure to cheer up kids and also adults. The lion king show and the 3d movie is quite well done and entertaining. You would need more than one day to enjoy the park. If you can then book at one of the hotels in disneyland for a night and make use of their 2 day pass. would feel a bit expensive but is absolutely worth it. Considering the parks in AU you get half the entertainment for double the price.Our whole family enjoyed our time at Disneyland and came back with lots of happy shops and souvenirs. absolutely amazing. 
2478,2019-9,"A school holiday treat for my 5 years old Son and he had a blast today the only set back was my Son was exhausted by 4pm, I had a blast too.."
2479,2019-9,Went here with a friends kids .  Had a great day out with many different rides etc.Easy to get around and very easy to get to on Train.
2480,2019-9,A great place for kids  Nice and clean environment  Good food available and have halal option  Staff is friendly  Downside is to little mickey and friend statue.. and we need to queue with other adult. Should have special section for kids only.
2481,2019-9,"Mickey   s PhilharMagic, Jungle River Cruise,Festival of the Lion King, Mickey and the Wondrous Book are the must see must try activities! These are the ones that are suitable for the very young to the very old! Queues for rides are not too long on a weekday, about 20min. But do arrive early for the shows as they are very popular!I got my tickets in HotelinHongKong.net, which were cheaper than the normal priced tickets! Require to show the e ticket at the counter to exchange for physical ticket."
2482,2019-9,"This is not my first time to Disneyland. I've been to the other older Disney when I was a kid. Now that I have my own kid, this Disney was the nearest to my hometown so I bring my toddler here. November is a good month to travel in HK, it was cool but sunny so it was really nice. Go during weekdays in low season like I did n there's less time you need to queu n more time to play. My toddler had a blast, everything was run professionally, the parade was okay. My toddler got picked up to dance with the fairies n she was so delighted. I prepared a Rapunzel costume for her to wear n she was beaming n feeling more princesslike during our time here. Why only 3 stars? During low season n weekdays so many of the restaurants n cafes are closed. So We are curbing our hunger with food fron the stalls such as hotdog, chicken leg, korean bbq squid n snacks like popcorn or mickey waffle. Not exactly the healthiest option but hey.. It is a vacation"
2483,2019-9,There was actually very little there  a few of the Disney classics but not too much else. It was an interesting visit but didn't require a lot of time. Several attractions were closed during my visit.
2484,2019-9,6 adults and 2 kids had a great time. A full days entertainment. There are a few adult rides but mostly caters for the younger. The street parade day and night are well worth seeing. The MTR delivered us from our motel in Kowloon direct to a Disney on Lantau Island . So well thought out 
2485,2019-9,"Easy to get to via metro, this was a highlight of our trip. We so wanted to visit on a not too hot day, so we can enjoy the whole day there without frying in the HK heatWe got our wish, and the day was perfect in every way. Don't get talked into transport, hotel pick up, blah, blah, blah. Their train system is superb, easy to navigate, and cheap. Hardly any waiting, you can move smoothly between any train transits, and before you know it you are there. From Kowloon district to Disneyland takes around 25 mins. There are regular trains back to where you need to go also. The resort is meticulously clean, with many rides on offer, to suit all ages. Plenty of seating and shade on offer, food to suit all budgets, with little pop ups here and there where you can purchase souvenirs, drinks, popcorn, etc. Please note you will be searched as you enter the venue. And no food is allowed to be taken in. Water is allowed. The venue was quite small, around the same size as our (Oz) Movie World. I was expecting more of an interactive experience, however we both really enjoyed the whole day. It was their special Halloween night. We did not stay cos the crowds were swelling hugely! In summary affordable, plenty of souvenirs to fill your packs, great food and service, colourful, and some really good rides, and a whole lot cheaper than flying to the real deal in US. I guess it is a good thing that we have not visited any of the other Disneyland venues. Nothing to compare it too. For a family I feel it is quite affordable, in these economic times. And using the public transport system will save you even more, while providing you with another view of everyday life for the locals. "
2486,2019-9,"Visited on a Tuesday and the park was very quiet. We got onto everything we wanted within 20 minutes, amazing. Have been to lots of other Disneys and this one ranks as my favourite"
2487,2019-9,"So I'll preface my review by saying I grew up while WDW was being built and have been more times than I can remember. Likewise I've had the opportunity to go to Disneyland California 8 10 times over the years. And a few years back visited Disneyland Paris.... so you might say I'm a semi Disney park fan ; ). This visit actually was a half day out of a 3 day weekend in Hong Kong, to make it 4 of 5 of the parks I've been to. So the above isn't to brag or anything, but to help you understand my perspective on The HK version. Getting to the park via special Disney MTR train was cool. Not overdone, but a nice tough. The MTR station in HK Disney was also themed to get you into the mood. Walkway and engrave area slowly pulled you in. I went in November and the crowds were very manageable, imagine in summer it's horrific though, although they seem well sized for big crowds. General layout was very similar to the spoke and wheel of the other Disney parks Magic Kingdoms, but looping from Adventure land around to Fantasyland was where it was most different. It was also where it was the most fun. My favorite ride was their version of Thunder Mountian Railroad (Big Grizzly), with a couple of, we'll call them,  twists . It was awesome, road it twice. The other was lost akin to Haunted Mansion (Mystic Manor) which is actually better to me (ride it twice too). Missing was Pirates of the Caribbean, which I think is unique for this park. There is no New Orleans. Other missing items had just different themed ones instead. Overall the park felt smaller the either D Cal or D Paris, but may not be. I was able to do all the rides I cared to (skipped all the ones in Fantasy Land except one and it took me 4 hours. For sure with bigger crowds it would take longer, but it gives a sense of the size. The Castle in particular was quite small, once you walk through it felt like 4 steps and you were out he other side. Wasn't very tall either, a bit of a disappointment. Food was interesting for a guy from the States. While there were burgers and such to be found, most restaurants served a heavily Asian based fare, go figure... in Hong Kong In the end I was glad I went, but given the opportunity again, I'm not sure I would. It was neat once but too few great rides like it seems the other parks have. I'm not digging on D HK, it is based on my previous experiences as I mentioned previously. If you haven't been I absolutely suggest you go, you'll have a great, no Magical, time. "
2488,2019-10,"What can I say I loved my visit, it's great, just as magical as other Disney parks, although it's more cutesy then grand and over the top! I went on a week day, the crowds so small, I wait no more then ten min to get onto any ride. At first you may think there is not a lot to do,but it's definitely a full day, I was too relaxed thinking I'd have more time then attractions, but once I made a plan around the shows and parades, I was left scrambling and squeezing every second I had to finish the rides and eat! lol I have been to every Disney property, except the new one in China, I love the uniqueness of HK Disney, but I must confess I'm left wondering what's with the scale of the castle? It's a bit of a let down, it's very odd, still very pretty but it should be a highlight, it's almost lost, I wonder about how that design came to be! Thank You For a great experience!! "
2489,2019-10,"This was a great way to spend a day. Not as exciting as it's America counterpart, not really exhilarating rides here. There are a few good rides. Not as big as the USA Disney land. No need for lockers as you can take you belongings with you. "
2490,2019-10,As far as disney parks outside the US I like this one the best.  It's small enough and also updated rides are good.  Missing some of the original park rides like Matterhorn and Thunder Railway though.
2491,2019-10,Had great fun at Disney with my two daughters and wife. The kids really loved being there and thoroughly enjoyed the whole day.
2492,2019-10,"This is my 4th Disneyland (after LA, Orlando & Tokyo). This time of the bring not a peak season, is a good time visit Disneyland. Crowd manageable, most rides max 5 10mins waiting time, not too crowded watching the parades, weather not cold Nor hot. Managed to complete 80% of all rides, shows and Parks by 3pm. Only setbacks were most restaurants were not open and staff not very friendly. This Disneyland is not very big compared to the 3 others which I had visited. Also most rides are suitable for the younger ones."
2493,2019-10,"Much smaller scale than Disney World (no surprise there) but such high quality! Something I really enjoyed is that there are certain rides attractions here that you cannot find at the other Disney parks. I would say this should not be the TOP thing on your Hong Kong To Do List, since it is not a natural part of the Hong Kong culture, but if you have the time to squeeze it in, it was very enjoyable!"
2494,2019-10,"no queue's like USA..... lots of Characters in all area's of the park, great Hot Dogs..... The Halloween decorations and parade were fab. the MTR is a cheap and fast mode of transport and takes you directly into the park."
2495,2019-10,"Awesome day out but massive lack of characters. We had read this in the reviews so had pre booked breakfast at the Enchanted Garden. Glad we did as breakfast was great and had one on one with Mickey, Minnie, Pluto and Goofy. Didn't see them at the park at all. Didn't see one princess. Very disappointing! But other than that a great day out. Ride lines not too bad, MTR there was easy!Highly recommend but definitely do the breakfast before hitting the park. HUGE buffet and high quality. "
2496,2019-10,"First, the transportation to HK Disneyland was very good. Our trip was on a Thursday which might be why it was not that crowded as we were dreading it to be. It was a sizeable crowd still but the lines   queues were manageable. The attraction was great. The parade and the fireworks was just funtastic! The only theme park we were not able to visit was the Mystic Point but our 4year old had a blast with Princess Elsa and Anna. Also had her picture with Buzz Light Year. The shows were also very entertaining like the Lion King and Mickey Mouse (  Donald Duck's) magical show. Our daughter loved the Donald Duck's show very much.The food was on a high side but we thought it was reasonable compared to the other HK attracion (OP). The serving was nice at the Star Liner. Three meals would have been enough for us 4 Filipinos of 3 adult and 4 yo.I was worried about the transportation after the fireworks given the big crowd but the MTR was very efficient. Wow. I have been making reviews and  MTR was very efficient  was always in it. It was just great.We will be returning to HK Disneyland for sure. Maybe make it a 2 day next time and just forego with the other theme park down south. "
2497,2019-10,I have been to all the disneys now. I went on tuesday and there was not a huge crowd so I was able to get on all the rides with minimum queing. Dont go on a weekend? Take a bottle of water with you its 30 HK dollars inside lol but as expected everything is pricey. The fireworks and light show was a highlight but get to the centre early for best views.
2498,2019-10,Young and young at heart will definitely enjoy this! My son super enjoyed the Astro Blaster attraction.
2499,2019-10,"it was a great place for kids and the young at heart, we like thrill rides and there is 2. very expensive to eat but people seem really enjoy it"
2500,2019-10,"Spent the whole day here. The miners ride was great. The live shows,the lion king and storybook were well worth seeing. Very professionally done and performers excellent. No queues made the day even better"
2501,2019-10,"We went here as a couple and sans kiddos. We had a blast. We ate terrific food, rode some classic rides, and played all day. A much smaller version of Disney World but so amazing and wasn't disappointed at all."
2502,2019-10,It   s an institution that needs visiting at least once. The atmosphere is awesome. People really get into it wearing family matching t shirts. Rides are great for all ages. Prepare to line up for ages and you will enjoy yourself. Rest rooms were plentiful and clean. Food choices good. Shows awesome. Loved it
2503,2019-10,"So the review is a bit dated, but hope it will help someone. We went for Thanksgiving week and while it was crowded, we had a great time visiting both the parks and Downtown Disney, the only thing that was not fun was the line to get thru security at either end....since we never left the area, we got screened a lot, but safety needs to be first. Just hard to explain it to a 6 and 3 year old about the wait times and wanding at the entrances."
2504,2019-10,"Whether you dream of traveling there , or just watching Disneyland Forever fantastical fireworks display, pack your bags and simply go. Each attraction is a  unique discovery.  In case of teens please do avoid getting drunk before entering Space Mountain!"
2505,2019-10,"what can I say every kids dream to go to Disneyland. it so much fun when your young going on the rides and seeing the parades. so much to do here, but make sure you get a early pass to beat the lines on all the rides and another tip stay close to the park too save money on parking. "
2506,2019-10,Disneyland is one of those things that you can't possibly make justice while trying to verbally describe it. I've been to the park with family members ranging from 2 to 65 years old and the magic happens to everyone. If you are in California (with kids or not) you should stop and spend a day.
2507,2019-10,I dream of coming to Disneyland since I was little. I never had a chance until now and it was way too pricey and way too crowded. I even got the fast past but it's still at least 1 hour wait for certain attractions. I think my dream died a little because it's not as magical for adults!! LOL 
2508,2019-11,"Disneyland is not far from where I live. Therefore, we go there quite often. It's a great place to go any time of the year, but Christmas time is the prettiest. Food can be pricey, so we step outside and eat at any of the restaurants in Downtown Disney. It's a great place for families to visit."
2509,2019-11,"Who doesn't love Disney? We have a great time, enjoying every ride, taking pictures with caracters, and do whatever you have to do in the happiest place on earth"
2510,2019-11,"I visited prior to a conference and had a great time. Because many of the older rides are not up to ADA code, they allow handicapped individuals to check in and obtain a return time (similar to Fastpass), which was helpful to my travel partnr. The reason that I gave it 4 out of 5 stars is that the cast member with Goofy at a Meet and Greet disappeared, so we had no one to assist with photos as the guests before us had. Also, as a repeat visitor to WDW, I didn't feel as much of the  magic,  particularly from cast members, as I typically do at WDW. Nevertheless, Disneyland is still a must see."
2511,2019-11,I don't know where to begin but all I know is that every time I've been to America I've been to Disneyland. I am a bit biased being a true Disney fan but this is definitely my happy place. I can go here again and again and still never want to leave when it's time to go. There's something for everyone and it gives everyone the chance to be a kid again.
2512,2019-11,"There is so much to see and do and the fast pass option is fantastic. The original and my sentimental favorite. The parades are a must and my advise is to find a position early and stick with it. Fireworks are incredible and another must see. Peter Pan ride is one of the most popular rides but doesn't have fast pass so the best option is to go there first thing or during a parade or fireworks.With the Buzz Lightyear ride, where you shoot your lazer at certain targets, don't forget to email the photo that's taken during the ride. You'll find this after you get off the ride but before you enter the shop.If you have small children who love Star Wars, then sign up for the Jedi training as they will learn to battle the dark side while you can watch and end at Tomorrowland Terrace. I could go on and on, but you'll soon discover this for yourself. Make sure you have more than one day as there is so much to see and do."
2513,2019-11,"I have a two year old son. They have enough rides to keep him busy for a full day of fun. He loved seeing Mickey mouse! The food was good priced high but expected for Disney. We ate at Blue Bayou and they offered a great selection. Seemed to be the most food for your money and located in a great are to relax away from all the people. They do offer a toddler area if you need a quiet place to feed, change, or tend to a young child. We went to the area located in the front of the park. The smiles from my two year old was well worth the money to go."
2514,2019-11,"We visited Disneyland on Thanksgiving which I think was probably one of the busiest days at the park. Since we don't celebrate this holiday in Australia I don't think we quite understood its significance. The park is open from early about 8am until midnight. It is has been one of my dreams to visit Disneyland ever since I was a child and watched the wonderful world on a Sunday night. Being a fan of theme parks I was excited to go to the original and it was the best. Granted it was quite expensive to get in nearly $300 for a two day pass, but it is extremely well run. The staff were excellent and so friendly, engaging with guests. The park was pristine there was no litter anywhere and if a parade had confetti it was cleaned up straight after. The food was reasonable in price and they had plenty of fountains to refill your water bottles. It was very crowded though I think that had a lot to do with the holiday and there was long lines to go on the most popular rides. The rides were worth the wait, unlike rides at Australian theme parks, they go for a long time and are the product of a lot of imagination. We went on Space Mountain, the Indiana Jones ride, Pirates of the Caribbean, two boat rides, one that went through miniature villages of Disney movies including Aladdin & Frozen and a jungle one that went past different animatronic animals. We also went on the famous teacups which was part of my childhood dream though the more you spin the faster they go which leads to dizziness! There are lots of people that go to Disneyland and it seems like many families make it part of the annual vacations, with families wearing matching shirts, with their names, well, Mum, Dad, Nanna, little brother and big sister etc on them. There were also a lot of people in wheelchairs and mobility scooters, that you can hire at the park. I'm not entirely convinced that all the people using these facilities were actually disabled as those with mobility issues get priority in the lines and take along their family of 10 people along, so it seemed to me that it was a sneaky way to not have to wait in the queues, which at times were over an hour wait. If you are staying at the Disney Resort there is a complimentary fast pass, that allows you to jump the queue for each ride, but if you want to go again are given a time at which to return, which is fair enough.We enjoyed the parade & waited nearly 3 hours for the fireworks over the castle which was then cancelled due to the wind, though it was not really that windy. That was most disappointing as our feet were sore after a big day walking around, and if we knew that there was going to be no fireworks we would have gone to either the laser show at the California Adventure park which is the sister park or gone back to our accommodation.We caught the ART bus there which was $5.50 per adult for 1 day, of $14 for 3 days. It was a good way to get around Anaheim and the drivers were excellent, the lady on our way there helped a lady in a wheelchair onto the bus, she was very professional.I was so happy to be able tick this off my bucket list and I would highly recommend it to anyone thinking of visiting the wonderful world of Disney."
2515,2019-11,"This was our first time visiting. Awesome rides. Great activities. Amazing events and shows. Lots of memories. The park was well maintained. Definitely this is the happiest place on earth. All my kids (12, 7, 3) had very good time and they wanna go back.Know how to use the Disney App, FastPass & Rider Switch before you get there. You will enjoy more!!"
2516,2019-11,"Our 3rd trip here and it was fantastic as always.My husband's first time. He didn't grow up watching Disney and though Disney was a scam just to take our money.I convinced him to join us. I gave him the option of leaving and going back to the hotel for a beer anytime he liked. He stayed all day all three days and said he would come again.Disney is expensive, it can be crowed, and it is a lot of walking.But Disney is Disney! All they do is over the top! It's clean, landscaping out of this world, and theming always more than you expect. It truly is magical!"
2517,2019-11,"It's Disneyland, what more can I say? It gets better with each visit. You don't even mind when some rude teenagers butt in front of you."
2518,2019-11,Disney is just amazing. Definitely prioritize what you really want to see because there is just never enough time to do it all.
2519,2019-11,"The only reason for me not to give this place a 5 star score is that I will keep that score to DisneyLand Tokyo. Still is the most magical place you could ever found youself in while inside the USA, the sounds and sights and even the smells of popcorn and cotton candy makes of DisneyLand a place to visit at least once in your life if possible with family. In all the park has great rides, on stage shows, parades and fireworks but it suffers a bit from being the original park some areas are a bit confusing sometimes due the layout and expansions. But you can only notice these things if you are a Disney Park aficionado, otherwise this will be perfection.Please, avoid holidays and school vacations at all coast! "
2520,2019-11,"Having come from Disneyworld, it's definitely smaller than Orlando's Magic Kingdom. But still as magical. You can do both parks in 1 day, but would recommend getting a 2 day pass as you can do disneyland in one day, but you need more time for California Adventure."
2521,2019-11,"Went to park during extra hour before park opens to general public. Lined up well in advance. Went right to Peter Pan ride. Managed to go through half of park, and see all characters photos autographs for 5 year old within about 7 hour trip. Download app as shows where characters are and ride times, in real time. Used fast pass for space mountain and Indiana Jones rides."
2522,2019-11,"Visited Disneyland solo to celebrate my 50 th. It was a magical, wonderful experience. I surprised myself in that I pretty much did all the rides. I did not feel intimidated or lonely as people chatted in the lines as we waited for the ride. ( I think they were fascinated by my story of travelling from Australia solo leaving my Hubble and kids at home)It is truely the happiest place in the world. I could not wipe the smile from my face all day and throughout the evening. The Christmas de orations and shows were equally amazing. I am so happy I got to experience at the tender age of 50"
2523,2019-11,"Rides are fine; place is clean but it's a big corporation looking to get the most money from you for the least amount of work. There's no good time to come here. If there are fewer customers, they reduce their staff. Sadly, customers are second class. It would be so bad if the trucks today. I'd understand if it was $30 per person and you had to wait online for 40 minutes, and sometimes two hours. But the they charge so much to get in that there should be better service."
2524,2019-11,"We spent 2 days at the park. Me, husband and 5 year son. The first day we went to the  original  Disneyland side. The second day we went to the newer side (Cars land). Disneyland is SO busy! Crowds. Line ups. Expensive. Yes we had fun. But waiting 1.5 hours in line for a 10 minute ride is not fun. We tried to take advantage of the Fast passes (you HAVE to use these to actually get on any rides!!!). Still... your best bet is to plan midweek during low season to come here. And come early. And plan the order of rides to go on. We liked the original Disneyland side much better than the new one. If we come back we would just do the original side. More rides and options. And   sigh  since our son is only 5, I see more Disneyland trips in our future...."
2525,2019-11,"We love visiting Disneyland.  Hyperspace mountain, Big Thunder Mountain, and the Yeti roller coasters are our favorites.  Peter Pan always has a crazy long line.  Dumbo is a classic!"
2526,2019-11,"It's Disneyland the happiest place on earth, what else can I say, for this quote hits me true by heart esp when I am visiting it as me not as mommy me. Food: Ok, yes it could be really expensive but there are ways to be economical by not eating at sit restaurants like the Blue Bayou but more value meal like Turkey legs that is actually could be good for two people.Wait Times: Yes it can be long, but utilizing the Fast Passes is a good wait to help with that issue. Or if is plausible to your schedule come on a weekday (middle of the week) like Tuesday thru Thursday "
2527,2019-11,"Our family visited in November, and we found that the queues were short with hardly any waiting time at all. There were no queues at the front gate, which surprised us, and we went straight in. It was everything we expected, and more. We arrived late morning, and stayed into the night to see the fireworks and the castle light up. Absolutely fantastic. Most importantly the kids had a wonderful time. Plenty of different foods and snacks are available, with places to sit and eat. We all enjoyed the rides and meeting the various characters who were walking about   and they were available for free photos (to take yourself). By visiting in November, we saw the whole Park in one day, and managed to go on some of the rides twice, because of no waiting time. For anyone who has difficulty walking about, there are mobility scooters available for $60 per day, down near the front entrance. The people who rent the scooters will find that there are areas for parking them, outside the rides, so there's no problem with missing out on any rides they want to go on. We went there by local bus from out hotel, and it was easy to find the bus home, in the designated bus area just outside the Park. All in all, Disneyland does its best to make sure everyone has a happy and fun day. I'd definitely suggest staying into the night, if you can, because the whole place is lit up and looks fantastic, plus you see the fireworks and the wonderful castle light show   which had everyone in the crowd gasping because it was so beautiful. By arriving in the late morning, we probably missed some of the early morning queues too, and we still managed to see everything and to get on every ride we wished to go on. And there was still time for souvenir shopping in the night before we left for home. Thanks Disneyland for a great experience!"
2528,2019-12,"We made our first trip to Disneyland in November. Having been to WDW many, many times, it was strange how familiar, yet, different the park seemed compared to Magic Kingdom. I absolutely had a blast on my visit, but the things at Disneyland are not up to par with Disney World. To me Disneyland seems kind of rundown and second rate compared to all of the parks at Disney World and California Adventure for that matter. That being said, the nostalgic feel of the park, and the family atmosphere were wonderful. The guests who visit DL seem to be a family, and I loved that. Being in the original park that Walt built was very special to our group, because we are what you might call,  Disney People,  and as you know if you are a Disney Person, Walt's vision has made an impact on our lives. Being at this park just feels different than the others in that way.The rides and attractions here are great. DL's Space Mountain is light years better than Magic Kingdom. The Matterhorn was a once in a lifetime experience that I would not care to repeat, but I will do anything once! Nemo's submarine was also an interesting ride, if not claustrophobic ride. Our other favorite DL ride was Indiana Jones. Oh my, was that a fun one! We were also able to ride Haunted Mansion Holiday, which is very cool, especially for Nightmare Before Christmas fans. I am not a huge fan of the movie, but the overlay is phenomenal. The food here is fantastic. We ate at Jolly Holiday twice, and at the Market in New Orleans Square. Both were really delicious and not outrageously priced. All in all, I can't wait to go back one of these days and experience it again. I would like to take a little more time next trip, but being our first trip to Cali, we had other things to see as well! I feel like I only skimmed the surface of what Disneyland has to offer in my four days spent in both parks."
2529,2019-12,What must I say? A youth dream came true. It is a suitable experience for young and old. A must when you are in California.
2530,2019-12,"Walk around and went on rides all day long , stayed in terribly long queues and not once did we see characters such as Mickey or Minnie or any other characters for that matter , children were very disappointed."
2531,2019-12,"We had a great couple of days here. Always lots to see and do. So glad we avoided the weekend, we managed to do every ride!"
2532,2019-12,"This truly is the happiest place on earth bar none. Everything is amazing and coming from Australia, we can't believe how big the parks were. Waiting in line for an hour and still enjoying the ride is something unheard of in Australia. We went for the 4 day pass and it was solidly packed each day. We utilised the lockers to store our jumpers as the nights were a bit cooler especially for the kids. Limited rides have fast passes but make sure you get them if you can as it does save a lot of time. Each fast pass can be taken about an hour apart (sometimes more) so make sure you plan out carefully which ride you want to go first. The turkey leg near Matterhorn is a must have as it is just so tasty and tender. Another tip, the  gourmet  hotdogs is just a plain hotdog so don't get conned into it."
2533,2019-12,As we are from Australia we did not realise that the whole week is a holiday for Thanksgiving. Disneyland was ridiculously busy. DO NOT GO DURING THE WEEK OF THANKSGIVING. Saying that I would like to say that the staff handled the mass of people rather well. Staff were continually making sure the crowds kept moving and organising pram parking bay and guiding people during parades. Would recommend making the most of the fastpasses and get there on gates open if going during a busy time. Ignoring the crowds my visit to Disneyland was as amazing. Completed the dream I have had since I was little.. only problem is I know what to go back!
2534,2019-12,"Disneyland Park and California Adventure Park are facing each other. You may not distinguish which is which, but no question about it, as they say, Disneyland is the happiest place on earth...no, it's not Las Vegas..."
2535,2019-12,"Our family just spent five days here and as usual it's as good of an experience as you can expect from Disney. It continues to be the Happiest Place on Earth. Other than the park being extremely crowded on our last day, there are no complaints. "
2536,2019-12,In Australia we don't have anything like Disneyland. We do have theme parks but nothing at all like what I experienced here. I am not going to lie I had the best time. But honestly you do need more than one day to experience all the wonders this place has to other let alone both of the lands here. The lines are long and there is a lot of people so downloading their line waiting times on there app really helps. You can even get express bands that let u skip the lines if u have limited time. If your a fan of pirates of the Caribbean movies I would definitely recommend to do the ride. The wait is worth it. Some of the characters will be roaming around the park others have there houses that they will be at at certain times that u can get photos with. If u are an adrenaline seeker pop over to adventure land and go on the scream coaster. You will know which one it is. The massive one behind the ferries wheel. When u stay in one of the park hotels as well the u can walk directly into the park from your hotel and you will get in 1 hour before the public is let in daily. Definitely stay for the firework display.
2537,2019-12,"Before I get into the meat of my review I would like to say that I was raised on Disneyland CA. No place has ever reached my heart the way this magical place has. With much to my despair I'll have to disclose the following. I have been to all the Disney parks around the world except for the ones in China. Disneyland CA although the original, is slipping dramatically in regards to customer service, crowd control, and overall appearance. I believe a lot has to do with the multitude of crowds being packed into a small acreage of land. But my biggest disappointment on my last visit in Nov. 2016 was definitely with the customer service. It could be that Disneyland CA may have limited options available when hiring adequate personnel but it obviously seems that the employees  cast members  are not happy working at what is supposed to be the happiest place on earth. It breaks my heart to say this. I always put Disneyland at the top when it came to the friendliness of it's  cast members . Unfortunately that is not the case anymore. My last visit I found many of the cast members rude, unpleasant, and overall uncaring about delivering the Disney brand. Now with that being said I'll also have to add that a lot of the guests there were not very pleasant either. This sense of entitlement that everyone seemed to have staggered me.The upkeep of the park was below par. Hopefully the new expansion of the Star Wars land will allow more room for the multitude of people who visit. Or it could possibly make matters worse. I'm crossing my fingers that things will turn around for Disneyland CA. NOTE TO GUESTS: Remember when you go to Disneyland you're there to have fun. Not to act like you own the park. It's OK to be a kid again just don't act like a spoiled one. Be courteous to fellow park goers!"
2538,2019-12,"This place is always magical, it doesn't matter how old you are. It was 30 years since my first visit, with a few visits in between, but still so magical. It's even more special when it's dressed up for Christmas     "
2539,2019-12,"I've been to Disneyland (and California Adventure) a number of times over the years, mostly with my kids. If I'd rated them, I'd have given all prior visits a 5. I really do fall for that  happiest place on earth  motto. This latest trip (4 1 2 days with kids and their friends) was peculiar. By the end of our trip, we were up to 10 fails on attractions. And by fail, I mean standing in line for a half hour or more and then having the attraction closed due to problems. 10 times! That's a lot of disappointment for over $300 per person worth of tickets. And experiencing so many ride closures made me realize that Disney is not very good about handling them. No good announcements that can be heard by everyone in line. No easy way to exit lines when things close. Very poor management of Fast Pass vs regular folks when ride throughput dropped precipitously. Having marveled at how good Disney is with people flow, I was quite taken aback by how badly it broke down when things went awry. But 3 is harsh. I love the parks during the holidays   the festive decorations add a magical touch. And I'll no doubt return in spite of this experience. But Disney needs to improve the reliability of their attractions and figure out how to better handle the crowds when things break down."
2540,2019-12,This was our second trip to Disneyland in 8 years and we enjoyed it a lot more now that the kids are older.
2541,2019-12,"Be sure to get there at least half hour before the gates open.Look out for queue that are shorter line because the crowd there don't really care about waiting long unnecessarily. Night time was lovely, but some areas need more lighting as it seem very dark, so can be unsafe for young children.Staff were ok, some were too 'commanding', not so customer friendly.Overall great experience, just avoid the peak period or summer as much as possible. Else you are simply wasting 80% of your time there queueing in line for the rides attractions."
