ID,Date,Review
1032,2019-9,"I have three teens and we go to A LOT of water parks! This is the first water park that genuinely has warm water!! My daughter and I normally have to take our time getting used to the cold water at other parks. Not here. We walked right in and never felt uncomfortable! The virtual ride lines allow you to save your spot in line while you go do other rides or activities. I wish all parks did this!! No waiting in line for hours for a three minute ride. There were plenty of different rides, but our favorite was the Fearless River. Our family could do it together as many times as we wanted! Premium Seating-not worth it. Since we have teens who sleep in we were worried we may not get chairs getting there after 11 so we paid for premium seating. What a waste. There were so many loungers tucked away in every nook and cranny. The premium seating did NOT come with towels or even a lounge cover. You have to bring your own towels or pay $6/towel to rent them. The towels don’t cover the lounger so plan on renting two if you want the lounger covered. There was plenty of shade so the seating cover was unnecessary. I recommend saving your money."
1033,2019-9,"This was our first time going Universal’s Studios, really enjoyed ourself. We be better prepared for when we go again. I think my biggest complaint is how expensive it is and they don’t seem to offer a good package that will cover cost of everything like Disney. The food in the park is very expensive and not real tasty. Also, we bought one day express pass (also was expensive) but since it was peak time it helped us enjoy more rides.  The only other real issue we had was the locker system! You have stow bags before you read most rides. It total chaos getting bag in locker because rooms are cramped and hot. If it small bag then if free but a larger bag it a $2.00 charge for each time. That was extremely frustrating specially if you have children and larger pack-back.  We did the VIP tickets it was worth it, but extremely expensive! You spend a day with a tour guide, go little bit back stage and go straight front the lines! It 5 hr your includes breakfast, meal card then unlimited express pass for rest of day. Plus VIP to parade.  We loved all the rides! My kids favorite was Mummy, rip red rollercoaster, and the Harry Potter. ET is one last original rides at the park! Most of the rides are 3D or 4D animation so you have issue with motion sickness keep that in mind. The character experience is awesome. Short lines, they have fun and interactive with guest. You can find a lot of characters on Hollywood Blvd throughout day. Need a break from heat and walking go the monster make-up show! The Christmas parade was shot but very nice. We enjoyed the Macy balloons. Also, plenty space to watch parade with it being overwhelming.  Harry Potter World is super crowed!! Also, around the Simpsons! The line to get a Krusty burger was extremely long.  You have walk through CityWalk get into the theme park! I loathed that long crowded walk after a long day at park. Also, you have by a two park ticket with a hopper pass to ride Hogwarts express."
1034,2019-9,"Stay in a Loews property with Front of the line access and you can enjoy this entire park in one day. Loved Diagon Alley and all the experiences, such as Despicable Me, Shrek, The Mummy, and Transformers. Great day, good restaurants, and fireworks at the end of the night."
1035,2019-9,"We mainly went to the parks to see the Harry Potter area and rides the rides. We do recommend getting there BEFORE the time they say the parks open. We were there both days about 8:30 a.m. and were allowed in right away. Warning: there is a LOT of walking and there are THRONGS of people. The first day, there was a huge crowd entering Islands of Adventure. And we hurt from walking so much by the end of our visit. We were able to get into 3 rides without having to wait that morning! We ate at the Leaky Cauldron. The second day, we got in even faster at the entrance to Universal Studios! There were more people the second day and when we were leaving (about noon), we had to wade through throngs of people to leave. If I were to plan this trip again, I would only go 1 day. And the Hogwarts Express is NOT worth the extra money. Just my opinion!"
1036,2019-9,"Great fun, very busy so be prepared for long wait times. MIB not in operation which was a shame but other rides -Simpson’s, Rip Ride Rocket and Diagon Alley fabulous. Love the Universal Parks 💜"
1037,2019-9,"If you like roller coasters, Universal Studios Orlando is a place you'll want to visit. All the roller coasters are themed and different and some you'll even get a bath you didn't expect. Don't miss dining at one of the City Walk restaurants, all right there at the entrance. The shows are excellent too!"
1038,2019-9,"We have been to HHN at universal studios several times. Our Disney/Universal expert, Robyn, with Dream Makers Vacation Services, really came through for us on this trip. I consider myself pretty good on knowing the ins and outs of Universal, but Robyn gave me some great advice on new restaurants at Citywalk, and rides at the parks. Stranger Things and Us were two of our top houses this year. Always get the express pass for HHN. And the new Hagrids roller coaster is the best I’ve ridden!!! Amazing!!"
1039,2019-9,"Universal Studios Florida does not disappoint. There is a different ride for everyone in the family, from rollercoasters, to Harry Potter to E.T./Simpsons. There is something fro everyone. My personal favorite rides at USF is Rip Rockit, Mummy and Gringotts! They are a def MUST! SKIP Fast and the Furious, not worth the wait. GO in to Diagon Alley and experience everything it has to offer. Make sure to stroll through Simpson Land, MIB and E.T. They are great rides and oldies. Do not miss the Universal Orlando's Cinematic Celebration at night. It's an amazing show with great music!"
1040,2019-9,very expensive. waited amost an hour to buy tickets.you need to buy Express pass or don't even bother. lines are over 2 hours for each premier ride if you have regular ticket.Even food lines are extremely long. charged $40 for pizza. don't go during holiday weeks.
1041,2019-9,"The technology on the many of rides is amazing (Harry Potter rides in particular). The express pass does help shorten the wait times a bit, but it does not reduce the wait to zero (which is more of the case at Disney). Currently the express pass does not apply at the new Harry Potter motorbike adventure, which would have been good to know in advance and the wait will cost you about 4 hours (we decided to pass).  Areas for improvement:  The locker situation is extremely confusing. You have to store your bags and accessories at some rides and not others. In some you use your park ticket, and at others you use your fingerprint. Small lockers are free; larger ones cost money. For the prices of park admission they should all be free. At virtually every locker room there was mass confusion amongst the patrons.  Walking around the park was very challenging, especially in the Harry Potter areas. The streets are very narrow and very crowded. Not sure what can be done about this now, but if you have small kids it’s very unsettling.  Every ride has a giant disclaimer (do you suffer from: motion sickness, sudden movements, drops, aversion to mist / gas, etc.). It felt like the Legal department had taken over, and it got to be too much. Enough already.  Overall we would do it again, but you are there for the rides. The “experience” was lacking."
1042,2019-9,"Ok, we know Harry Potter area of the park is amazing (it has it's own review separate from this)! There were some other hits and a couple misses: unexpected good ride was Revenge of the Mummy and Jimmy Fallons race through New York (which had no line) was better than anticipated. MISS: Fast and Furious was horrible, just dont waste your time. Men in Black was ok, my 13 year old was disappointed by it. Transformers were ok -a lot of rides are 3D/4D and are ok."
1043,2019-9,"This is just a beautiful place, if you don’t enjoy the rides, you can just look stound and be amazed. The simpsons’ ride is great!!! We visited during Christmas and the lanes were huge."
1044,2019-9,"Insanely long queues for very short rides, the majority of which are 3D simulators . didn't buy the fast passes the cost was far too extreme. Saw people who had purchased them and were complaining saying that they were still waiting too long, so it's a waste of money.  Both parks were far too over crowded and chaotic, it felt dangerous in some areas. Awful loud music blaring everywhere and on some rides like Kong the volume is way too excessive.  Cant take bags on some rides like men in black, there is a sign saying "" free lockers"" when you get there it's not ""free"" at all.  Staff looked totally miserable and fed up.  Used to be a great place in the 90s the whole place felt like one big scam and totally lost it's way.  Won't be coming back , will go to disney where they do things properly."
1045,2019-10,"We bought a day pass since we didn't stay for many days. It wasn't as crowded as I anticipated. We did not buy the express pass, and wait in line was only 5-30 minutes in the morning and became more crowded in the later afternoon. Mummy ride was our favorite, which we went on twice. We packed our drink and some snacks but ate lunch at the park. A personalized pizza was $14, and bottled water was $5 as expected. We also used the hotel's free shuttle service. Overall, it was a lot of fun."
1046,2019-10,"Good: Harry Potter stuff was very well done, this seemed to be the only part of the parks that was on par or better than Disney quality. Everything was well thought out and looked great. Hagrids is really good and I would rather wait the 2+ hours for that than ride any of the other rides regardless of wait time. Hulk and all of the water rides in islands of adventure are also really fun.  Bad: There is way too many screen based attractions. If you like these, universal will be a great choice for you. I find them to be unimaginative and boring. Most people love Spider-Man and Transformers, I thought they were very jerky and annoying. Gringots and Forbidden journey also use screens, but they have much smoother, more enjoyable rides in my opinion. Jimmy Fallon was kind of impressive, I’m glad I walked right on otherwise it would have been disappointing as well. Fast and the furious is terrible, if it has less than a 10 minute wait it’s worth checking out I guess. I thought it was poorly made. You can see the edge of the screens and the warehouse rafters above them. Kong is similarly built, but at least that one felt somewhat immersive. This isn’t just a universal problem, everyone seems to love Avatar Flight of Passage at Disney, I thought it was just ok.. I don’t get why people wait 3 hours for it or stay on property just say they can book a 60 day fast pass for it.  Staff: Universal staff seem uninterested and unhappy. It’s like all of the people who couldn’t get or keep their job at Disney. An example of this was at a Butterbeer stand. On the side that was facing Hogsmead there was a line of about 30 people. I happened to walk to the Jurassic Park bridge to take a castle picture and noticed you could also get a Butterbeer on that side of the cart. I interrupted the employees conversation to ask if that side was open or if the line started back where everyone else was.. it was, they served me, then went back to hiding and talking on that side while the people on the other side tried to serve the 30 people in line that clearly didn’t know there were 2 serving stations. Rides were also incredibly inefficient at times with filling all of the seats. This is fine when there is no line, unacceptable the day after Christmas and people are waiting over 2 hours for everything. Security entrance was the same way. The stands next to the escalators had huge lines. In the middle there were about 5 security stations with no one in line and the security guards standing there talking. I walked up, asked if they were open, one of them kind of nodded so I walked through. No one was concerned with trying to minimize wait time for people paying a ton of money to be there. This stuff never happens at Disney. There is always someone directing people to the shortest line, filling all available rides seats, and maximizing efficiency."
1047,2019-10,"We all love Harry Potter in my family and this made a great surprise Christmas present for my kids. We stayed in Loews Royal Pacific and got the Express Passes for all 3 days we visited the parks. I would not visit this park without the passes as the lines get WAY too long.  We also bought the My Universal Photo's pass. This was a complete waste of money. There are not enough rides with in-ride photos to justify it. The random photographers at the entrances take sub par photos and are not creative at all. They all have you do the same peace sigh, thumbs up and hug. Then when you actually see the photo, the border added to it cuts off heads and makes the photos look funny. Pretty sure they take random people and show them how to focus a camera and push the shutter button. Good photos take more effort than that to make the pictures look good and proportional. The character photographers are a little better, but when the border was added, our Grinch had half his head chopped off. DO NOT WASTE YOUR MONEY. The character places will use your camera for the photo if you want and they come out better.  As for the concessions/food. Seriously $5 for a bottle of water is highway robbery. A soda costs less at around $4. Heck, i got a margarita for $8.50. I get making money, but that is ridiculous. If you can, take your own water bottles in if you can.  Many rides require you to put all loose items in a locker. I know our lockers were all free, but we learned quickly that not much fits in the free ones. A full size backpack would not fit. Maybe find a smaller bag that will. My wife carried a Kavu cross-body bag that fit perfectly.  I highly recommend going, but research first so you are prepared."
1048,2019-10,"The visit to this park was the biggest waste of money that I ever made! I paid $198 extra per person for the express “skip the line” passes for everyone in my party of five and I feel completely duped, robbed even, as we waited in line for 50 minutes for the Escape from Gringotts ride and am currently 30 minutes into my “express” wait for the minion ride with no end in sight. I feel like a complete fool and Universal should be ashamed of themselves for marketing these as “skip the line” express passes. This is a boldfaced lie!!! At Disney the same week, we walked right onto the rides that we had fast passes for. Disney is far superior in its handling of this!!!!"
1049,2019-10,"We had a great time at the park, it was super busy the day after Christmas though so it was great we had express passes to skip the long lines."
1050,2019-10,Overpriced for simulation rides - real coasters was what we expected ! Not enough rides to keep the kids interest - skip this park - pick Island of Adventure if travelling with teenagers - this park good for younger families. From parking cost to admission it was not worth it! Only redeeming thing was CityWalk (no admission required) lots of food varieties and reasonably priced.
1051,2019-10,"The Unlimited Express Pass is a total joke after 4:00pm. They don’t tell you up front that ALL Season Pass holders get access to the Express line after 4:00. It nullifies the pass. Spending the day trying to hit all the rides with Express Passes takes till 4 anyway. Also, you just don’t want to sell your soul and wait in the Hagrid line for 5+ hours. Folks actually are doing it and are miserable. The parks are so over priced and the rides shut down routinely. We were stuck in 2 lines that got 30+ min delays. The food is ok, but 3x too pricey. Just not a good experience compared to what the Orlando options are. Harry Potter is a visually cool area, but that’s it. Quickly becomes too crowded to enjoy. The warm butter beer is the best thing about Universal. I’m filing a real complaint with them about non-disclosure, but sure it will fall on deaf ears."
1052,2019-10,"This was definitely a great short visit. Do note that we rode everything we could in two days, and we didn't feel rushed. We had an free extra day where we slept in and planned to ride the Hagrid Magical Creature Motorbike Adventure (which wait time can go for 3 hours), do some souvenir shopping and do 2nd rounds for rides we enjoyed.  We thought the three days were a good amount of time at a relatively leisurely pace. I think previous reviewers who said there are not much adult rides is a relative judgement. I am thirty-three and my favourite ride was the Escape from Gringotts (which can arguably be directed to children). I thought the simulation rides where super impressive, the actual roller coasters were great! If there was anything that I would say was a let down, it was the food.Three broomsticks and the leaky cauldron was just an okay eats. But do try Lard Boy's (Simpsons) doughnut which was pretty good.  Overall, such a great visit (except I do not appreciate being called a muggle. Shut up, Malfoy!)"
1053,2019-10,Waited six months to come ride Hagrids motorbike. It was broken for hours all four days we were here. Multiple reviews and people in the park say it breaks down a lot. What gives? Why can’t you fix it? So disappointed. It’s bad enough that express pass people kill the thrill. Nothing like having it shoved in your face that you save money to come here but can’t pay $176 per person per day extra for express pass. At fast and furious 48 people were passed through before one person in the regular line could enter. You know express people can wait like five minutes once in a while. System totally sucks!
1054,2019-10,Cool place to visit but too busy. So many people and people who are not familiar with their surroundings. Walked and tripped over people not paying attention....and owe usual another park that is over priced
1055,2019-10,Not many big rides better theme parks in the uk. I feel its geared more for young children rather than teenagers and adults. Wouldn't bother returning but it was an experience.
1056,2019-10,"I purchased the tickets to the park whilst they were on special offer, 14 days for the price of 7. This was a park hopper ticket for the 3 park ticket, which gives you entrance to Universal Studio, Islands of Adventure, Volcano Bay along with evening access to the bars and clubs in City Walk.  Universal Studios as I’m sure you can imagine is based around a film set and really has some excellent attractions. Bearing in mind that we were two adults visiting the park I can’t really comment on the kids ride. It’s fair to say though that at Universal Studio there are a lot of rides and side attractions for kids.  Due to the time of year that we attended the queue times were really short which allowed us to ride more than once..  The Simpsons Ride has been upgraded from the Back to the Future Ride and is based on the Krustyland theme park. This is a must for any Simpsons fan.  Revenge of the Mummy Based on the film, this is a high speed rollercoaster ride in the dark with sudden twists, turns and surprises.  Men in Black Is now a little dated, but is still good fun. You are appointed as a rookie agent as you make your way through the top secret underground headquarters. You then board a training vehicle and shoot ""the scum of the universe"" who have escaped from their intergalactic prison transport.  E.T. Adventure Although the film was released years ago, this ride is still as good today as it was when it was opened. On this ride you help ET save the green planet.  The Transformers 3D You are recruited to save Earth from Megatron and his Decepticons.  The Hollywood Rip Ride Rocket Listen to your favourite tracks whilst being taken up at 90 degrees, before dropping down and accelerating to 65mph in this very intense rollercoaster.  This park is so much fun."
1057,2019-10,"Take a water flask, they will fill it up with water at any drink station. Buy a lanyard before you go to store your express pass and park pass, they are $12 in park. Only your best walking shoes. Use the restroom outside of hogsmeade because they only have one in this area. Take limited things so that they fit in the free lockers. Buy keepsakes on your way out. Don’t miss the Hagrid ride. It is worth the wait. When you enter the room for the 4D film go as far up and to the left as possible. You will jump I’m front of many others. The light show is great but if your leaving the park you will not be allowed to move back towards Hogsmeade, everyone is sent out the exit through Jurassic park. The Shrek ride is only worth it for 10yr and below. Fennigans was a great place to eat. Get a seat and send the kids across the street to ride revenge of the mummy. Buy the daily meal plan or take a lunch. Back a poncho for the wet rides or change into a swim suite, do those last. Water shoes would be best so that your not walking around in wet tennis shoes. Don’t forget to take the video at Hogsmeade station of the kids facing into the wall. You will have to pay attention and stay back to record.."
1058,2019-10,"I visited Universal studios Florida in December, it is a great place to have family fun, however it should also be called Wait Time Universal studios. The wait times for rides and activities that the park offers to their guest are poor for the price of the product being offered. The should be working to have a minimum wait time. The Park allows so much guest of a given day as such guests spend their time waiting in line for more than an hour, all fir a 3 or 5 min activity. My experience made me question much did the Park value my presence as a guest. Other than the wait time it a pleasant, exciting place to visit. The staff was very helpful and courteous."
1059,2019-10,"We enjoyed our visit to Universal, the rides were good, we enjoyed the Transformer one the most. In the evening it was less crowded."
1060,2019-10,Bartender at universal studios kiosk who is dark skinned with black curly hair should be fired. Provided terrible service. Don’t know how universal hired her in the first place. Very rude and clearly didn’t want to be there. Avoid her at all costs.
1061,2019-10,"I got the fast pass for 1 day at 2 parks, this one included. I highly suggest going first thing in the morning and fast walking (dont run! you could seriously slip and hurt yourself with wet pavement - also get scolded by park workers.) straight to Hagrids bike ride. It's the hotness as of this post. WARNING if you're claustrophobic, there is a section inside the castle that's basically a 'cave' while you wait in line. This line can last up to 2-3 hours on some days even showing up right away, and the ride 'breaks down' frequently from my 2 stays.  The ride itself was great though and you cannot use a fast pass on it, which is why i suggest going to it first thing. Then hit your other main rides with your pass.  PROTIP - USE THE APP FOR WAIT TIMES!"
1062,2019-10,"Universal Studios has always been an awesome vacation for me and my wife. We have been annual pass holders for about 5 years. We generally stay 1.5 miles from the park. We have actually walked to the park faster than most people take to drive, park and walk to the entrance.  The staff are always friendly helpful. We have had several team members go above and beyond for us.  If you use the app you can navigate the park easier and find out line wait times. By going to the rides with the shortest wait times we were able to get 6 rides in under 2 hours on December 25.  Many people incorrectly estimate the distance from the parking garage to the park entrance. At the furthest parking space you may find yourself walking 1/2 a mile.  If you pay attention to all the signs, monitors in the waiting lines/ queues you will see all you need to know for each ride. The app also gives ride restrictions such as height and weight. So if you are unsure if you can ride, look at the app. For those with unusual body proportions they do have test chairs at the entrance of each ride. If you don't want to do the walk of shame, ( been there done that) sit in the chair. If you don't fit don't go on the ride. Also the app will help if you don't enjoy waiting in line for your food. Some restaurants have online ordering. Imagine ordering your food and walking in to pick it up. You may have a line to pick up online orders, however it will be considerably shorter. So I conclude my review/ advice with these words. Use the app and follow the directions."
1063,2019-10,"Hubby and I did a special Orlando Informer event party from 5-midnight. We didn't have to fight big long lines which was nice. Some of the rides of very thrilling, but they jerk you around a lot. I have a sensitive back! (I don't have problems at WDW). We were let down with Wizarding World HP, didn't live up to all the hype. Butterbeer is butterscotch with cream, extremely sweet. We liked the MIB ride. The one thing that really hacked us off, was you get up to a ride, and then the employees tell you no bags, backpacks, etc allowed. You then have to go put your belongings into a locker, which is a LONG trek away! This happens on many of the rides. Also, the restrooms are not kept as neat and clean as the competition. I never saw any restroom attendants. WE missed the entrance for the main ride in Jurassic park, and had to go back around. The sign was 'hidden' under a kids campground play area sign!"
1064,2019-10,"I do not understand how anyone could feel that going to the park during the holidays could be enjoyable. We bought a four day park pass and did enjoy the park two days prior to the week of Christmas, but returned on Christmas Eve to find the park packed so tightly we decided to leave and not even return to use our fourth day pass. Using the lockers to store your items is a disorganized mess as well as all of the Harry Potter lands. The express pass is price gouging and makes it a very elitist feeling for those waiting in regular lines. At least Disneyland makes it fair for everyone without a additional expense. Packed in like sardines is not my cup of tea for the price we paid. Three rides in 6 hours....booo"
1065,2019-11,"Chelsie, a worker at the entrance to islands of adventure, unfairly let some random families into the park early. She took them out of line and let them pass families who had been waiting in line for an hour because they had a good conversation. This does not sit well with me, and universal should let people know in advance if this is going to happen."
1066,2019-11,"We came to Universal for 7 days. We have three left and would head home now if we could. We came to Universal for Christmas 4 years ago and it was wonderful and magical. That was before they built 3 new hotels. Universal has built more hotels than they have room for at the parks. Early Park admission is a joke since so far the only park we could go to is Universal so everyone at the hotels goes there so even at 8am you are packed in like sardines. If you get the interactive wands you can't even get to the windows to use them because so many people are pushing and shoving. There aren't enough lockers for the rides that require them and you can't get to see the shows, such as the lights on Hogwarts because you are corralled into one small area of Hogsmead. Shopping is miserable because the stores are not big enough for the amount of people they let into the park. The photo pass is great for the rides but the character photos are almost impossible because of all the lines. We picked Universal because it used to be so much better organized and run than Disney, but now it is just a crazy free for all that took all the joy from the park."
1067,2019-11,"We went here in March of 2012 and returned for 2019 Christmas. It was so much fun. They have everything decorated so nice for Christmas. They really have it all put together and a good system here. I recommend getting the Express Pass, it helps knock out alot of waiting time."
1068,2019-11,"It has been quite a long time when we visited universal studios and this visit is not disappointing, in fact it’s very fun and entertaining. The rides are very good, realistic and very fun. To save time, if you don’t mind your group to be split up during a ride then go for single rider line, if available, as it can saves you a lot of time. Harry Potters, Fast and Furious, Transformers and Men in Black are excellent and must to do rides / visited. If you have park to park tickets then make sure to ride the Hogwarts express train rides, as it is very2 good... Landscape is very nice, and there are a lot of food options... admission price is quite high though."
1069,2019-11,"We live in Orlando and decided to do a staycation, what an amazing idea! The kids, which are teens, really enjoyed it! Our favorite park is Universal Studios. ET is still a fun ride and now the kids are looking forward to the new movie in 2020."
1070,2019-11,"This was the first time our family had been to Universal. First off we did not know the difference between the parks. We went to universal studios and Island of Adventure. Universal Studios had one roller coaster and mostly 4D type rides. There was so much to see and do for all ages. I hate roller coasters, as does my 6 year old, but my 13 year old loves them. There was enough to do and see that everyone had a good experience. One thing I had wished I known was that we could bring outside food. That would have really helped with cost inside the park. (One corn dog was $10.) I would have brought a backpack as well to more easily carry out stuff. We had lots of fun! Definitely will go back. If you’re a first timer like me and cheap, check with your hotel about shuttle service as parking starts at $26/day. There is a lot to be said about being picked up vs searching for the car after a long day of walking."
1071,2019-11,"Not my cup of tea, I was a little disappointed. It is mostly shops and food joints. The turkey leg my grandson bought was very good. There was a show with fire and waster that was really cool."
1072,2019-11,I visited the park yesterday on a family vacation and feel cheated. My family of 5 paid approximately $1400 for a three day pass... (or doing the math essentially $93 a day) We are here on an 8 day trip and did Disney as well. Disney builds a fast pass into the base price of their ticket and quite honestly feels like a better value. At Universal you basically double the price of your ticket ( an eye watering $200) to feel like you are getting the same benefit. Standing in line is basically a social contract where you put up with the irritation because you feel like you are all in it together; Universal breaks that trust by essentially letting people “line jump” for $200 a day. It really does negatively impact the majority of people who do not fork over for the express pass. It makes my $93 feel more like $45. It’s annoying enough that I will not be coming back. Disney to me is the better value.
1073,2019-11,The park is not the same park of its original self. The rides have changed to more recent movies but they still provide a fun experience. Christmas season on a Friday the rides were taking less than 20 minutes for most wait times and 30 to 45 for Harry Potter. The shows were fun. The food is expensive but If you try you can find a meal for 15 bucks. The motion simulator rides were very accommodating for big people. We had tall and big belly guys who rode all of those. Overall it was a super fun day. The admission price and parking fee is terrible but that is what amusement parks charge nowadays!!
1074,2019-11,Improved a lot since last visit years back. It was an amazing experience for the whole family. Kids thoroughly enjoyed it. The gringotts ride and transformers ride is the highlight. It was raining but still there was a huge rush. Definitely worth visiting. Christmas break time it was crowded.
1075,2019-11,"Was such an amazing experience.I loved everything about it.My family and I had so much fun.Everyone was so nice,full of people.Good good!"
1076,2019-11,The taputapu is actually such a brilliant idea.It works so easily. They need to get this at every water park. It was the most fun I have ever had at a waterpark. The watercoaster was insane. Food was delicious as well. This is a must see attraction in Orlando.
1077,2019-11,Just back from 4 weeks and have to say it’s our favorite park. Just love the place apart from Fast and furious ride is awful. Jimmy Fallon not much better. Preferred the minions ride in 3D. Apart from that just love it there. If ur going for longer than two weeks buy the annual pass. Free parking and get in the park an hour early. We went 18 times and save 17x 26$ =442$. Plus the discounts nearly everywhere in shops and restaurants.
1078,2019-11,"Absolutely fantastic place for all ages, Loved every minute of my holiday there, Can't wait to go back"
1079,2019-11,Harry Potter world is tops! Be sure to get passes to Island of Adventure as well - you can ride Hogwart's Express between the two HP lands!
1080,2019-11,If you're looking for rides it's not the place. It's the best queue simulator. Entertainment is good but usually you can stand an hour in a line and ride about 5 minutes. However its good park to walk and see.
1081,2019-11,"We had a blast at Universal. Really enjoyed all the rides especially at HP World, Fast and Furious, Minions, Transformers. The show we truly liked was Horror Make Up Show. The presenters were hilarious and the show was interactive which made it really funny. There were no lines at most rides and we got in pretty quick. I love the express pass system and I think it is better than Disney's FastPass. The fact that the park is compact made it a lot easier to navigate."
1082,2019-11,Thank you for having child swap that was doable!! I wen to disney expecting greatness and they failed! Will be back in Feb!!
1083,2019-11,"So being a Disney fan and visiting there several times, I didn't know what to expect from Universal. We stayed on the resort property, the Royal Pacific. I highly recommend staying on property. It's easy to get around and a time saver. If u stay at the 3 Lowe's hotels, u get free express passes for the rides. A great deal. The parks themselves were fun. Volcano Bay is huge and beautiful. We enjoyed Island of Adventure the best. The rides were awesome and immersive. The Harry Potter worlds were fantastic and I'm not a HP fan. My daughter loved it. So comparing Universal with Disney, there are differences of course. The food at Disney, in the parks, is much better. No comparison. Universals express pass system is way better and easier then Disney's fast pass. No planning ahead or strategizing! I liked how Universal was smaller and more compact, thus easier to navigate. I found customer service to be better then I expected at Universal. The photo pass people were great too. The one thing I really liked is how the character meet and greets were at Universal. More impromptu then disney, but very visible. We got pictures with so many characters without waiting in line. Lots of fun! Overall, we were not disappointed with Universal and definitely will be back. I recommend taking your time and give yourself a few days there."
1084,2019-11,We bought a 2 day pass with bonus 3 days for free. We selected dates and the park allocated you a 6 or 7 day window to come any 5 days. We also purchased the Express Pass and Park to Park option which was well worth the extra money. We were running from one ride to another and often only waiting 5 to 10 min to get on the ride. So much fun.  If you are into Harry Potter and Jurassic Park/ World this park is a must.  FYI the parks in California are same price but much smaller.  We had a amazing time.
1085,2019-12,"Once in a lifetime you have to make this pilgrimage. But it’s built on the idea that your kids will gnaw your ears off to have you buy just about anything in the park. The rides are a sideshow.  You’re either standing in line for a ride (even with express) or walking through shops. Sadly, there’s nothing in between.  The park does a great job of managing crowds, they really have it down to a science. Despite the daily onslaught the staff is helpful and friendly. That must be appreciated and noted.  This was the first and last time we go to Universal. Once for one day is enough."
1086,2019-12,"As with my islands of adventure review, that applies to the whole of universal really! The new fast and furious ride was a big disappointment for me. Though I was impressed with the new jimmy falon show ride. All very “if you’ve done it once you’ve done it a million times” but as I’ve said previously universal is a good solid 3-4 days tops of great fun....would I come back again in 2 years time??? I’ll answer that....I did!! Just at the airport and it’s now December 2019!!! Universal just needs another park....or 2, rumours are that they are building one very soon??? I love universal on the whole but there’s just not enough to sink your teeth into!! It’s a 2 day experience if you have fast pass.....which is worth it!!!"
1087,2019-12,"Visited on the December 18th and everything was going great. Wait times weren’t high and the weather was so nice! Towards the end of the night by 7:20, we decided to do Transformers before heading out. As we got to the loading area, we heard two girl employees yell loudly at other people. They were being very rude for no reason and even rolled their eyes at them. I get that you wanna leave and you’re tired but that was no way to treat people! Everyone else was so wonderful so we were very shocked to see that. They had such an impatient tone and would not stop yelling. The ride was empty there’s no need to be that rude!! Please make sure they get spoken to as no one should be treated like that."
1088,2019-12,Totally different experience from Disney. Much more thrill rides and the use of 3D. Our only comments would be the walk ways are fairly narrow for the amount of people serviced and the need for securing loose items on some of the rides in free lockers.
1089,2019-12,"Calm day out as we went on a Tuesday , din need any fast passes as queues were literally only 3-5 minutes wait !"
1090,2019-12,"Started day at Grinch breakfast which was superb, all characters fully interacted well worth the money. Quiet week after Thanksgiving most rides walk on or 15mins max. Harry Potter rides up at 30 mins wait Hagrids 90 min. Watched Maceys xmas parade which was great and then ended night at the Hogwarts light show, fantastic. Great two parks and did most things wanted due to low crowd levels. Top tip... go the week after Thanksgiving if you can, so quiet compared to the summer months."
1091,2019-12,Absoulety nothing it's brilliant the people are so kind always smilen I've been going for 32 years to Orlando it's the best place in the world never had a bad visit complaint ever it's fantastic I go back right into kid mode when I'm there it's a must do must go get saving tho because you need money in Florida
1092,2019-12,"Cool place, not too crowded. Food and drinks are a rip off. 5 dollars for a Gatorade is almost criminal. All memorabilia is too expensive I highly advise Universal to drop prices on T shirts and all the smallthings they sell and sales will increase!!  But all in all a very cool destination ."
1093,2019-12,"long lines, and crowded, over priced.but there where some good times also. rides where fun. don't think i will go back."
1094,2019-12,Popular Harry Potter experience split across 2 parks so have to buy double access to see all of just this one adventure. Cost $300 per adult for 1 day for 2 parks with express pass - which didn’t work on most popular ride- Hagdrid’s motorcycle. Universal very inefficient in everything from parking to entering park to frequent need to show paper pass at attractions. For example in one place had to show agent your pass and get finger printed and not even 5 feet away another employee asked to see ticket again. She had just watch us leave the first employee! Special effects at attractions also need work. Also maybe surprised that you may not fit into the horrible configured/ constricted ride seats. Understand need safe rides but have no issue fitting into airplane seats or Disney thrill ride seats or even one of Universal’s crazy upside down roller coasters but couldn’t fit in any of the Harry Potter rides. . This is our one and only visit to Universal; note have visited Disney about every 2 years for a long time now. Done with Universal.
1095,2019-12,"I love Universal, they have great rides, friendly staff who really know how to do their job, and they are all very nice. Dont waste your time with the fast and furious ride it's horrible."
